logical_path,ext,size_bytes,depth,sha256,kind
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/runtime_activation_readiness_matrix.docx,docx,36908,1,a614efb523447d36f158e9da3181c22a9f85d5c02bb811df21618fe70c467b81,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._runtime_activation_readiness_matrix.docx,docx,219,1,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/runtime_observability_matrix.docx,docx,37582,1,88fecf536d5f4fd8fa56c3ce53a75bb8a179c3de910552d9bd6770448bf955e2,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._runtime_observability_matrix.docx,docx,219,1,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/runtime_law_preservation_checklist.docx,docx,36841,1,0d30c076932b8cc44a90f4b796f0de7c56660af3fd54908d87d287b81d852810,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._runtime_law_preservation_checklist.docx,docx,219,1,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/runtime_engine_registry.docx,docx,37989,1,7bd7b1f662ad00fc591f900023e65eac43c55a382d666bd946d38a165fa03510,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._runtime_engine_registry.docx,docx,219,1,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/schema_rollback_records.docx,docx,36891,1,706416a8e371d09c880742419f60a93c8c35162514805fb9200aec0461c99b85,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._schema_rollback_records.docx,docx,219,1,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/schema_overlay_activation_gate_records.docx,docx,36737,1,03c83b1a1cab3d75a5374a47b297dea91714e97f1f28fed55df74972814e34aa,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._schema_overlay_activation_gate_records.docx,docx,219,1,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/schema_baseline_state_records.docx,docx,36905,1,013635f3a9ac2ac5a9df6c2f9c38b9826b1fa39e208ce989ea46e709a370c31a,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._schema_baseline_state_records.docx,docx,219,1,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/schema_law_preservation_records.docx,docx,36721,1,cd6a4ae1e9be7feb4706114899959dcd21fe772bed5ea1e64ffeb0687f0c7a1a,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._schema_law_preservation_records.docx,docx,219,1,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/schema_eval_and_promotion.docx,docx,37150,1,eb3f1ef1eaa2aeb00ecf83d9a283b4682d64fff8a9dc2a12b60147f019d81f1e,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._schema_eval_and_promotion.docx,docx,219,1,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/runtime_approval_matrix.docx,docx,37880,1,4c5937fc1490ce52a5552678ea82ab68757f72a2952f6aa196e617745b05925a,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._runtime_approval_matrix.docx,docx,219,1,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/runtime_recovery_routing.docx,docx,37525,1,a176ed8eb35ab4cfe6aecff40213118cc557d7a3de1efecd8d3b36a2d392f3c7,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._runtime_recovery_routing.docx,docx,219,1,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/runtime_parity_verification_policy.docx,docx,37167,1,f428b03d5e16fb3a68bfea446841fe8612eadc86e24d1d285c25b34c0fc32558,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._runtime_parity_verification_policy.docx,docx,219,1,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/schema_parity_verification_records.docx,docx,36730,1,c4d80add569dd0fb585256a88618612182aa34c0eb0a974c7e36b622676f0b62,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._schema_parity_verification_records.docx,docx,219,1,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/runtime_promotion_control_matrix.docx,docx,37795,1,47d932f5d1cba1b3712d2d9e1297af8d1da0486a526a7bc2bb97b653baf20919,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._runtime_promotion_control_matrix.docx,docx,219,1,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/runtime_failure_injection_map.docx,docx,36956,1,13beea99c648c98dc6353425c2a7c70cdb7071f0218c80f014e1cf9982753f8a,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._runtime_failure_injection_map.docx,docx,219,1,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/schema_go_no_go_records.docx,docx,36746,1,babf45c62f9156117ac31711eb5f1e9b9576a7970c6f805b14ff939d1521e346,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._schema_go_no_go_records.docx,docx,219,1,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/NEXT_ACTION_TEMPLATE.txt,txt,37,1,6a1d633f89d7e5f2c18796affc42f441256209f6e25b735e1f785e8676c3cec9,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._NEXT_ACTION_TEMPLATE.txt,txt,219,1,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/schema_live_test_scenario_records.docx,docx,36749,1,b48b53a39884798ff54a502fa921e4b45ef09743d9cee84075d8320468531506,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._schema_live_test_scenario_records.docx,docx,219,1,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/runtime_trace_event_map.docx,docx,37789,1,1d659c77da0f64f0783c77721cdf8e3ca76781449bd6708dfa25cf71e3bc9d53,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._runtime_trace_event_map.docx,docx,219,1,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/schema_engine_equivalence_records.docx,docx,36727,1,cf467d6da8682e35c57ec5213ddb4e271487ba83254025f4638759e72f47de9c,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._schema_engine_equivalence_records.docx,docx,219,1,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/runtime_rollback_matrix.docx,docx,37564,1,2f4989392bd2cff0c8a5dfdccf1e9ff26e2fb9bf29da4868d81a1711584544c1,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._runtime_rollback_matrix.docx,docx,219,1,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/schema_shadow_mode_run_records.docx,docx,36923,1,a3ff8bc8aff9f757a4db0beb4de472c392ef239b75febd8fcd4f425c8f225ddb,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._schema_shadow_mode_run_records.docx,docx,219,1,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/schema_live_validation_run_records.docx,docx,36764,1,1f0ee3803ccb187d20667aa5911283fb18f0f9aff7e58430d3ca18750e47fa2b,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._schema_live_validation_run_records.docx,docx,219,1,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/schema_runtime_checkpoint_records.docx,docx,36919,1,5ebe1b8458c7418af7e666a324d2947c5bae1e19faa0658c8d05c88577f74e97,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._schema_runtime_checkpoint_records.docx,docx,219,1,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/runtime_parity_map.docx,docx,37702,1,475cc8d0d79073520877027e66963eed33a7ce65eb324bda0a98ff08473fc7b6,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._runtime_parity_map.docx,docx,219,1,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/schema_promotion_control_records.docx,docx,36906,1,c6999efa84fbe0eb4429a4613149ecc05a8b807df3da9b5380ff6efd313e8047,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._schema_promotion_control_records.docx,docx,219,1,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/runtime_approval_trace_map.docx,docx,37514,1,34f1eea9bca67e4d468490c966932c3195766d5d1d3c8f877295b5c0d0d67c68,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._runtime_approval_trace_map.docx,docx,219,1,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/runtime_checkpoint_policy.docx,docx,37671,1,e9de23594b4e6f87ee93cc185725f8ebd9cad2f82de32bdc1ac09694febc1474,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._runtime_checkpoint_policy.docx,docx,219,1,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/schema_failure_injection_records.docx,docx,36748,1,7d9ee94c88736a80f83600360acd08f84873c142e511cbd20bf8cc6b85966c29,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._schema_failure_injection_records.docx,docx,219,1,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/schema_failure_state_records.docx,docx,36906,1,434fc305ffcbf31fa7759884095e80e203c9ad5b77f4aa36208d3e2f52f81a5e,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._schema_failure_state_records.docx,docx,219,1,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/runtime_handoff_rules.docx,docx,37786,1,ef1695eaff668b5d1d1bc9f54f66a059536c234e1460c234251ba58ed87c6336,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._runtime_handoff_rules.docx,docx,219,1,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/schema_failure_observation_records.docx,docx,36904,1,1ea2b070ef4db288965389bdac509880f8e938bc3fc6bdb1541a7f808aa6c0cc,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._schema_failure_observation_records.docx,docx,219,1,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/schema_approval_trace_records.docx,docx,36912,1,505fe3c315c07e4b5951095ff2a648625d098b8389625654727a631a1f43186b,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._schema_approval_trace_records.docx,docx,219,1,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RELIABILITY_LAYER/RUNTIME_RELIABILITY_INTEGRATION_RULES.docx,docx,37759,1,1c4b7bd0235561baeb3f313eeaf22cda4da1bc939ef9a625205e432b1e9ca5dd,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RELIABILITY_LAYER/._RUNTIME_RELIABILITY_INTEGRATION_RULES.docx,docx,219,1,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RELIABILITY_LAYER/ARTIFACT_FINGERPRINT_LAYER.docx,docx,37278,1,fbd980800938db019b4b53354247ef121c66717503fdb6680af9a084d3d8beab,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RELIABILITY_LAYER/._ARTIFACT_FINGERPRINT_LAYER.docx,docx,219,1,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RELIABILITY_LAYER/BAND_POST_MERGE_VALIDATION.docx,docx,37352,1,af9ffce04b731a8e961a13bd5031e06caff751682b3127ab74e903e926c491d0,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RELIABILITY_LAYER/._BAND_POST_MERGE_VALIDATION.docx,docx,219,1,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RELIABILITY_LAYER/BAND_EDIT_PACKET_SCHEMA.docx,docx,37620,1,1cfcd1af43f90b24321ac1c30d927ed63356f3cd1c2c2cda38d9cd03204c274d,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RELIABILITY_LAYER/._BAND_EDIT_PACKET_SCHEMA.docx,docx,219,1,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RELIABILITY_LAYER/TYPED_RUNTIME_STATE_SCHEMA.docx,docx,37736,1,e342b974f7c4e36e85ea0c64da9f125a8c248ceff51652077b3a382b6c774690,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RELIABILITY_LAYER/._TYPED_RUNTIME_STATE_SCHEMA.docx,docx,219,1,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RELIABILITY_LAYER/CONTEXT_BUDGET_CONTROLLER.docx,docx,37314,1,a51201ed54db877ada507e7ef58a6509eae07ff34356ebd4603f1dcace1370f2,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RELIABILITY_LAYER/._CONTEXT_BUDGET_CONTROLLER.docx,docx,219,1,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RELIABILITY_LAYER/REGRESSION_TEST_PACKS.docx,docx,37333,1,b399dcfcbeb40128d7928258d385b20f8026ef0a19199aee36b52ffa5bfa96ab,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RELIABILITY_LAYER/._REGRESSION_TEST_PACKS.docx,docx,219,1,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RELIABILITY_LAYER/CHECKPOINT_REGISTRY_LAYER.docx,docx,37572,1,3ab17cc04c0e2c42f2a98651f0354fb64dfb05ae0c8be31cfce8558d9d112411,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RELIABILITY_LAYER/._CHECKPOINT_REGISTRY_LAYER.docx,docx,219,1,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RELIABILITY_LAYER/EVALUATION_GATE_LAYER.docx,docx,37087,1,f7506f3875b3d839b375bfe5e3012f09eec13dd83eb17609b65202f6f963144f,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RELIABILITY_LAYER/._EVALUATION_GATE_LAYER.docx,docx,219,1,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RELIABILITY_LAYER/BAND_EXTRACTION_CONTROL_LAYER.docx,docx,37494,1,13d7aa5cda076c4ef445451b0cd505d3b53630e988a7dadd6a1605eb0b937568,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RELIABILITY_LAYER/._BAND_EXTRACTION_CONTROL_LAYER.docx,docx,219,1,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RELIABILITY_LAYER/PROMOTION_GATE_HARDENING_LAYER.docx,docx,37479,1,11d20521a3b77bca3289605cd408534172d2e1422a8edfada6be78a1bb1aab61,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RELIABILITY_LAYER/._PROMOTION_GATE_HARDENING_LAYER.docx,docx,219,1,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RELIABILITY_LAYER/ARTIFACT_LINEAGE_LAYER.docx,docx,37528,1,ab9269cb285d369c9b2bf7a5adcb04eb33a31cc53bb73d971ce6b0aabe34235b,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RELIABILITY_LAYER/._ARTIFACT_LINEAGE_LAYER.docx,docx,219,1,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RELIABILITY_LAYER/DISPLAY_ROUTING_LAYER.docx,docx,37440,1,9326769972d16d2107a3dc00e05bde5a50d0c72a96fb964247aad2714c2ad201,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RELIABILITY_LAYER/._DISPLAY_ROUTING_LAYER.docx,docx,219,1,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RELIABILITY_LAYER/BAND_REINTEGRATION_RULES.docx,docx,37451,1,a1823de52b64f92a3994ae32d4422cf4ec5695d6066070b24cf4d483eaaf7524,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RELIABILITY_LAYER/._BAND_REINTEGRATION_RULES.docx,docx,219,1,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/STORY_SYSTEM/STORY_BIBLE_ACTIVE.docx,docx,36640,1,fcf699e5dc4a3e7cec1272a6f230a7adb9d779ca9cab5b893b221e1df27cd3bb,payload
